end,start,tweet_count,name,artist_id
2022-09-19T00:00:00.000Z,2022-09-18T00:00:00.000Z,521,John Legend,23y2Xq6xcjJb2jVM54GHK3t
2022-09-20T00:00:00.000Z,2022-09-19T00:00:00.000Z,12466,John Legend,24y2Xq6xcjJb2jVM54GHK3t
2022-09-21T00:00:00.000Z,2022-09-20T00:00:00.000Z,11536,John Legend,25y2Xq6xcjJb2jVM54GHK3t
2022-09-22T00:00:00.000Z,2022-09-21T00:00:00.000Z,3503,John Legend,26y2Xq6xcjJb2jVM54GHK3t
2022-09-23T00:00:00.000Z,2022-09-22T00:00:00.000Z,1102,John Legend,27y2Xq6xcjJb2jVM54GHK3t
2022-09-24T00:00:00.000Z,2022-09-23T00:00:00.000Z,1427,John Legend,28y2Xq6xcjJb2jVM54GHK3t
2022-09-25T00:00:00.000Z,2022-09-24T00:00:00.000Z,7333,John Legend,29y2Xq6xcjJb2jVM54GHK3t
2022-09-26T00:00:00.000Z,2022-09-25T00:00:00.000Z,6536,John Legend,30y2Xq6xcjJb2jVM54GHK3t
2022-09-27T00:00:00.000Z,2022-09-26T00:00:00.000Z,4219,John Legend,31y2Xq6xcjJb2jVM54GHK3t
2022-09-28T00:00:00.000Z,2022-09-27T00:00:00.000Z,3747,John Legend,32y2Xq6xcjJb2jVM54GHK3t
2022-09-29T00:00:00.000Z,2022-09-28T00:00:00.000Z,1577,John Legend,33y2Xq6xcjJb2jVM54GHK3t
2022-09-30T00:00:00.000Z,2022-09-29T00:00:00.000Z,829,John Legend,34y2Xq6xcjJb2jVM54GHK3t
2022-10-01T00:00:00.000Z,2022-09-30T00:00:00.000Z,1719,John Legend,35y2Xq6xcjJb2jVM54GHK3t
2022-09-01T00:00:00.000Z,2022-08-31T00:00:00.000Z,27,Majid Jordan,4HzKw8XcD0piJmDrrPRCYk
2022-09-02T00:00:00.000Z,2022-09-01T00:00:00.000Z,40,Majid Jordan,5HzKw8XcD0piJmDrrPRCYk
2022-09-03T00:00:00.000Z,2022-09-02T00:00:00.000Z,8,Majid Jordan,6HzKw8XcD0piJmDrrPRCYk
2022-09-04T00:00:00.000Z,2022-09-03T00:00:00.000Z,14,Majid Jordan,7HzKw8XcD0piJmDrrPRCYk
2022-09-05T00:00:00.000Z,2022-09-04T00:00:00.000Z,8,Majid Jordan,8HzKw8XcD0piJmDrrPRCYk
2022-09-06T00:00:00.000Z,2022-09-05T00:00:00.000Z,7,Majid Jordan,9HzKw8XcD0piJmDrrPRCYk
2022-09-07T00:00:00.000Z,2022-09-06T00:00:00.000Z,12,Majid Jordan,10HzKw8XcD0piJmDrrPRCYk
2022-09-08T00:00:00.000Z,2022-09-07T00:00:00.000Z,13,Majid Jordan,11HzKw8XcD0piJmDrrPRCYk
2022-09-09T00:00:00.000Z,2022-09-08T00:00:00.000Z,6,Majid Jordan,12HzKw8XcD0piJmDrrPRCYk
2022-09-10T00:00:00.000Z,2022-09-09T00:00:00.000Z,15,Majid Jordan,13HzKw8XcD0piJmDrrPRCYk
2022-09-11T00:00:00.000Z,2022-09-10T00:00:00.000Z,4,Majid Jordan,14HzKw8XcD0piJmDrrPRCYk
2022-09-12T00:00:00.000Z,2022-09-11T00:00:00.000Z,7,Majid Jordan,15HzKw8XcD0piJmDrrPRCYk
2022-09-13T00:00:00.000Z,2022-09-12T00:00:00.000Z,5,Majid Jordan,16HzKw8XcD0piJmDrrPRCYk
2022-09-14T00:00:00.000Z,2022-09-13T00:00:00.000Z,10,Majid Jordan,17HzKw8XcD0piJmDrrPRCYk
2022-09-15T00:00:00.000Z,2022-09-14T00:00:00.000Z,4,Majid Jordan,18HzKw8XcD0piJmDrrPRCYk
2022-09-16T00:00:00.000Z,2022-09-15T00:00:00.000Z,9,Majid Jordan,19HzKw8XcD0piJmDrrPRCYk
2022-09-17T00:00:00.000Z,2022-09-16T00:00:00.000Z,17,Majid Jordan,20HzKw8XcD0piJmDrrPRCYk
2022-09-18T00:00:00.000Z,2022-09-17T00:00:00.000Z,15,Majid Jordan,21HzKw8XcD0piJmDrrPRCYk
2022-09-19T00:00:00.000Z,2022-09-18T00:00:00.000Z,5,Majid Jordan,22HzKw8XcD0piJmDrrPRCYk
2022-09-20T00:00:00.000Z,2022-09-19T00:00:00.000Z,13,Majid Jordan,23HzKw8XcD0piJmDrrPRCYk
2022-09-21T00:00:00.000Z,2022-09-20T00:00:00.000Z,8,Majid Jordan,24HzKw8XcD0piJmDrrPRCYk
2022-09-22T00:00:00.000Z,2022-09-21T00:00:00.000Z,9,Majid Jordan,25HzKw8XcD0piJmDrrPRCYk
2022-09-23T00:00:00.000Z,2022-09-22T00:00:00.000Z,15,Majid Jordan,26HzKw8XcD0piJmDrrPRCYk
2022-09-24T00:00:00.000Z,2022-09-23T00:00:00.000Z,11,Majid Jordan,27HzKw8XcD0piJmDrrPRCYk
2022-09-25T00:00:00.000Z,2022-09-24T00:00:00.000Z,13,Majid Jordan,28HzKw8XcD0piJmDrrPRCYk
2022-09-26T00:00:00.000Z,2022-09-25T00:00:00.000Z,4,Majid Jordan,29HzKw8XcD0piJmDrrPRCYk
2022-09-27T00:00:00.000Z,2022-09-26T00:00:00.000Z,9,Majid Jordan,30HzKw8XcD0piJmDrrPRCYk
2022-09-28T00:00:00.000Z,2022-09-27T00:00:00.000Z,40,Majid Jordan,31HzKw8XcD0piJmDrrPRCYk
2022-09-29T00:00:00.000Z,2022-09-28T00:00:00.000Z,16,Majid Jordan,32HzKw8XcD0piJmDrrPRCYk
2022-09-30T00:00:00.000Z,2022-09-29T00:00:00.000Z,8,Majid Jordan,33HzKw8XcD0piJmDrrPRCYk
2022-10-01T00:00:00.000Z,2022-09-30T00:00:00.000Z,12,Majid Jordan,34HzKw8XcD0piJmDrrPRCYk
2022-09-01T00:00:00.000Z,2022-08-31T00:00:00.000Z,4354,One Republic,5Pwc4xIPtQLFEnJriah9YJ
2022-09-02T00:00:00.000Z,2022-09-01T00:00:00.000Z,1481,One Republic,6Pwc4xIPtQLFEnJriah9YJ
2022-09-03T00:00:00.000Z,2022-09-02T00:00:00.000Z,1790,One Republic,7Pwc4xIPtQLFEnJriah9YJ
2022-09-04T00:00:00.000Z,2022-09-03T00:00:00.000Z,1753,One Republic,8Pwc4xIPtQLFEnJriah9YJ
2022-09-05T00:00:00.000Z,2022-09-04T00:00:00.000Z,1182,One Republic,9Pwc4xIPtQLFEnJriah9YJ
2022-09-06T00:00:00.000Z,2022-09-05T00:00:00.000Z,751,One Republic,10Pwc4xIPtQLFEnJriah9YJ
2022-09-07T00:00:00.000Z,2022-09-06T00:00:00.000Z,1397,One Republic,11Pwc4xIPtQLFEnJriah9YJ
2022-09-08T00:00:00.000Z,2022-09-07T00:00:00.000Z,632,One Republic,12Pwc4xIPtQLFEnJriah9YJ
2022-09-09T00:00:00.000Z,2022-09-08T00:00:00.000Z,446,One Republic,13Pwc4xIPtQLFEnJriah9YJ
2022-09-10T00:00:00.000Z,2022-09-09T00:00:00.000Z,591,One Republic,14Pwc4xIPtQLFEnJriah9YJ
2022-09-11T00:00:00.000Z,2022-09-10T00:00:00.000Z,693,One Republic,15Pwc4xIPtQLFEnJriah9YJ
2022-09-12T00:00:00.000Z,2022-09-11T00:00:00.000Z,623,One Republic,16Pwc4xIPtQLFEnJriah9YJ
2022-09-13T00:00:00.000Z,2022-09-12T00:00:00.000Z,1753,One Republic,17Pwc4xIPtQLFEnJriah9YJ
2022-09-14T00:00:00.000Z,2022-09-13T00:00:00.000Z,921,One Republic,18Pwc4xIPtQLFEnJriah9YJ
2022-09-15T00:00:00.000Z,2022-09-14T00:00:00.000Z,604,One Republic,19Pwc4xIPtQLFEnJriah9YJ
2022-09-16T00:00:00.000Z,2022-09-15T00:00:00.000Z,1328,One Republic,20Pwc4xIPtQLFEnJriah9YJ
2022-09-17T00:00:00.000Z,2022-09-16T00:00:00.000Z,1462,One Republic,21Pwc4xIPtQLFEnJriah9YJ
2022-09-18T00:00:00.000Z,2022-09-17T00:00:00.000Z,1678,One Republic,22Pwc4xIPtQLFEnJriah9YJ
2022-09-19T00:00:00.000Z,2022-09-18T00:00:00.000Z,1563,One Republic,23Pwc4xIPtQLFEnJriah9YJ
2022-09-20T00:00:00.000Z,2022-09-19T00:00:00.000Z,841,One Republic,24Pwc4xIPtQLFEnJriah9YJ
2022-09-21T00:00:00.000Z,2022-09-20T00:00:00.000Z,1269,One Republic,25Pwc4xIPtQLFEnJriah9YJ
2022-09-22T00:00:00.000Z,2022-09-21T00:00:00.000Z,3492,One Republic,26Pwc4xIPtQLFEnJriah9YJ
2022-09-23T00:00:00.000Z,2022-09-22T00:00:00.000Z,3089,One Republic,27Pwc4xIPtQLFEnJriah9YJ
2022-09-24T00:00:00.000Z,2022-09-23T00:00:00.000Z,2490,One Republic,28Pwc4xIPtQLFEnJriah9YJ
2022-09-25T00:00:00.000Z,2022-09-24T00:00:00.000Z,1008,One Republic,29Pwc4xIPtQLFEnJriah9YJ
2022-09-26T00:00:00.000Z,2022-09-25T00:00:00.000Z,1156,One Republic,30Pwc4xIPtQLFEnJriah9YJ
2022-09-27T00:00:00.000Z,2022-09-26T00:00:00.000Z,2422,One Republic,31Pwc4xIPtQLFEnJriah9YJ
2022-09-28T00:00:00.000Z,2022-09-27T00:00:00.000Z,1311,One Republic,32Pwc4xIPtQLFEnJriah9YJ
2022-09-29T00:00:00.000Z,2022-09-28T00:00:00.000Z,844,One Republic,33Pwc4xIPtQLFEnJriah9YJ
2022-09-30T00:00:00.000Z,2022-09-29T00:00:00.000Z,3289,One Republic,34Pwc4xIPtQLFEnJriah9YJ
2022-10-01T00:00:00.000Z,2022-09-30T00:00:00.000Z,2012,One Republic,35Pwc4xIPtQLFEnJriah9YJ
2022-09-01T00:00:00.000Z,2022-08-31T00:00:00.000Z,496,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV
2022-09-02T00:00:00.000Z,2022-09-01T00:00:00.000Z,467,PARTYNEXTDOOR,3HPaUgqeutzr3jx5a9WyDV
2022-09-03T00:00:00.000Z,2022-09-02T00:00:00.000Z,1047,PARTYNEXTDOOR,4HPaUgqeutzr3jx5a9WyDV
2022-09-04T00:00:00.000Z,2022-09-03T00:00:00.000Z,401,PARTYNEXTDOOR,5HPaUgqeutzr3jx5a9WyDV
2022-09-05T00:00:00.000Z,2022-09-04T00:00:00.000Z,226,PARTYNEXTDOOR,6HPaUgqeutzr3jx5a9WyDV
2022-09-06T00:00:00.000Z,2022-09-05T00:00:00.000Z,2104,PARTYNEXTDOOR,7HPaUgqeutzr3jx5a9WyDV
2022-09-07T00:00:00.000Z,2022-09-06T00:00:00.000Z,824,PARTYNEXTDOOR,8HPaUgqeutzr3jx5a9WyDV
2022-09-08T00:00:00.000Z,2022-09-07T00:00:00.000Z,472,PARTYNEXTDOOR,9HPaUgqeutzr3jx5a9WyDV
2022-09-09T00:00:00.000Z,2022-09-08T00:00:00.000Z,274,PARTYNEXTDOOR,10HPaUgqeutzr3jx5a9WyDV
2022-09-10T00:00:00.000Z,2022-09-09T00:00:00.000Z,229,PARTYNEXTDOOR,11HPaUgqeutzr3jx5a9WyDV
2022-09-11T00:00:00.000Z,2022-09-10T00:00:00.000Z,243,PARTYNEXTDOOR,12HPaUgqeutzr3jx5a9WyDV
2022-09-12T00:00:00.000Z,2022-09-11T00:00:00.000Z,255,PARTYNEXTDOOR,13HPaUgqeutzr3jx5a9WyDV
2022-09-13T00:00:00.000Z,2022-09-12T00:00:00.000Z,286,PARTYNEXTDOOR,14HPaUgqeutzr3jx5a9WyDV
2022-09-14T00:00:00.000Z,2022-09-13T00:00:00.000Z,787,PARTYNEXTDOOR,15HPaUgqeutzr3jx5a9WyDV
2022-09-15T00:00:00.000Z,2022-09-14T00:00:00.000Z,1133,PARTYNEXTDOOR,16HPaUgqeutzr3jx5a9WyDV
2022-09-16T00:00:00.000Z,2022-09-15T00:00:00.000Z,628,PARTYNEXTDOOR,17HPaUgqeutzr3jx5a9WyDV
2022-09-17T00:00:00.000Z,2022-09-16T00:00:00.000Z,2444,PARTYNEXTDOOR,18HPaUgqeutzr3jx5a9WyDV
2022-09-18T00:00:00.000Z,2022-09-17T00:00:00.000Z,9740,PARTYNEXTDOOR,19HPaUgqeutzr3jx5a9WyDV
2022-09-19T00:00:00.000Z,2022-09-18T00:00:00.000Z,4520,PARTYNEXTDOOR,20HPaUgqeutzr3jx5a9WyDV
2022-09-20T00:00:00.000Z,2022-09-19T00:00:00.000Z,1109,PARTYNEXTDOOR,21HPaUgqeutzr3jx5a9WyDV
2022-09-21T00:00:00.000Z,2022-09-20T00:00:00.000Z,424,PARTYNEXTDOOR,22HPaUgqeutzr3jx5a9WyDV
2022-09-22T00:00:00.000Z,2022-09-21T00:00:00.000Z,381,PARTYNEXTDOOR,23HPaUgqeutzr3jx5a9WyDV
2022-09-23T00:00:00.000Z,2022-09-22T00:00:00.000Z,358,PARTYNEXTDOOR,24HPaUgqeutzr3jx5a9WyDV
2022-09-24T00:00:00.000Z,2022-09-23T00:00:00.000Z,304,PARTYNEXTDOOR,25HPaUgqeutzr3jx5a9WyDV
2022-09-25T00:00:00.000Z,2022-09-24T00:00:00.000Z,361,PARTYNEXTDOOR,26HPaUgqeutzr3jx5a9WyDV
2022-09-26T00:00:00.000Z,2022-09-25T00:00:00.000Z,300,PARTYNEXTDOOR,27HPaUgqeutzr3jx5a9WyDV
2022-09-27T00:00:00.000Z,2022-09-26T00:00:00.000Z,281,PARTYNEXTDOOR,28HPaUgqeutzr3jx5a9WyDV
2022-09-28T00:00:00.000Z,2022-09-27T00:00:00.000Z,277,PARTYNEXTDOOR,29HPaUgqeutzr3jx5a9WyDV
2022-09-29T00:00:00.000Z,2022-09-28T00:00:00.000Z,326,PARTYNEXTDOOR,30HPaUgqeutzr3jx5a9WyDV
2022-09-30T00:00:00.000Z,2022-09-29T00:00:00.000Z,516,PARTYNEXTDOOR,31HPaUgqeutzr3jx5a9WyDV
2022-10-01T00:00:00.000Z,2022-09-30T00:00:00.000Z,339,PARTYNEXTDOOR,32HPaUgqeutzr3jx5a9WyDV
2022-09-01T00:00:00.000Z,2022-08-31T00:00:00.000Z,524,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ
2022-09-02T00:00:00.000Z,2022-09-01T00:00:00.000Z,339,The Weeknd,2Xyo4u8uXC1ZmMpatF05PJ
2022-09-03T00:00:00.000Z,2022-09-02T00:00:00.000Z,326,The Weeknd,3Xyo4u8uXC1ZmMpatF05PJ
2022-09-04T00:00:00.000Z,2022-09-03T00:00:00.000Z,528,The Weeknd,4Xyo4u8uXC1ZmMpatF05PJ
2022-09-05T00:00:00.000Z,2022-09-04T00:00:00.000Z,2801,The Weeknd,5Xyo4u8uXC1ZmMpatF05PJ
2022-09-06T00:00:00.000Z,2022-09-05T00:00:00.000Z,1237,The Weeknd,6Xyo4u8uXC1ZmMpatF05PJ
2022-09-07T00:00:00.000Z,2022-09-06T00:00:00.000Z,641,The Weeknd,7Xyo4u8uXC1ZmMpatF05PJ
2022-09-08T00:00:00.000Z,2022-09-07T00:00:00.000Z,291,The Weeknd,8Xyo4u8uXC1ZmMpatF05PJ
2022-09-09T00:00:00.000Z,2022-09-08T00:00:00.000Z,441,The Weeknd,9Xyo4u8uXC1ZmMpatF05PJ
2022-09-10T00:00:00.000Z,2022-09-09T00:00:00.000Z,836,The Weeknd,10Xyo4u8uXC1ZmMpatF05PJ
2022-09-11T00:00:00.000Z,2022-09-10T00:00:00.000Z,333,The Weeknd,11Xyo4u8uXC1ZmMpatF05PJ
2022-09-12T00:00:00.000Z,2022-09-11T00:00:00.000Z,165,The Weeknd,12Xyo4u8uXC1ZmMpatF05PJ
2022-09-13T00:00:00.000Z,2022-09-12T00:00:00.000Z,374,The Weeknd,13Xyo4u8uXC1ZmMpatF05PJ
2022-09-14T00:00:00.000Z,2022-09-13T00:00:00.000Z,182,The Weeknd,14Xyo4u8uXC1ZmMpatF05PJ
2022-09-15T00:00:00.000Z,2022-09-14T00:00:00.000Z,249,The Weeknd,15Xyo4u8uXC1ZmMpatF05PJ
2022-09-16T00:00:00.000Z,2022-09-15T00:00:00.000Z,302,The Weeknd,16Xyo4u8uXC1ZmMpatF05PJ
2022-09-17T00:00:00.000Z,2022-09-16T00:00:00.000Z,205,The Weeknd,17Xyo4u8uXC1ZmMpatF05PJ
2022-09-18T00:00:00.000Z,2022-09-17T00:00:00.000Z,209,The Weeknd,18Xyo4u8uXC1ZmMpatF05PJ
2022-09-19T00:00:00.000Z,2022-09-18T00:00:00.000Z,197,The Weeknd,19Xyo4u8uXC1ZmMpatF05PJ
2022-09-20T00:00:00.000Z,2022-09-19T00:00:00.000Z,2032,The Weeknd,20Xyo4u8uXC1ZmMpatF05PJ
2022-09-21T00:00:00.000Z,2022-09-20T00:00:00.000Z,736,The Weeknd,21Xyo4u8uXC1ZmMpatF05PJ
2022-09-22T00:00:00.000Z,2022-09-21T00:00:00.000Z,387,The Weeknd,22Xyo4u8uXC1ZmMpatF05PJ
2022-09-23T00:00:00.000Z,2022-09-22T00:00:00.000Z,558,The Weeknd,23Xyo4u8uXC1ZmMpatF05PJ
2022-09-24T00:00:00.000Z,2022-09-23T00:00:00.000Z,1321,The Weeknd,24Xyo4u8uXC1ZmMpatF05PJ
2022-09-25T00:00:00.000Z,2022-09-24T00:00:00.000Z,1645,The Weeknd,25Xyo4u8uXC1ZmMpatF05PJ
2022-09-26T00:00:00.000Z,2022-09-25T00:00:00.000Z,1198,The Weeknd,26Xyo4u8uXC1ZmMpatF05PJ
2022-09-27T00:00:00.000Z,2022-09-26T00:00:00.000Z,903,The Weeknd,27Xyo4u8uXC1ZmMpatF05PJ
2022-09-28T00:00:00.000Z,2022-09-27T00:00:00.000Z,467,The Weeknd,28Xyo4u8uXC1ZmMpatF05PJ
2022-09-29T00:00:00.000Z,2022-09-28T00:00:00.000Z,432,The Weeknd,29Xyo4u8uXC1ZmMpatF05PJ
2022-09-30T00:00:00.000Z,2022-09-29T00:00:00.000Z,451,The Weeknd,30Xyo4u8uXC1ZmMpatF05PJ
2022-10-01T00:00:00.000Z,2022-09-30T00:00:00.000Z,482,The Weeknd,31Xyo4u8uXC1ZmMpatF05PJ
